Date,Average Price,Volume,Region
Nov-95,74118,,London
Dec-95,75178,,London
Jan-96,75342,,London
Feb-96,76087,,London
Mar-96,75691,,London
Apr-96,76767,,London
May-96,77215,,London
Jun-96,78139,,London
Jul-96,78799,,London
Aug-96,79058,,London
Sept-96,79752,,London
Oct-96,79504,,London
Nov-96,80224,,London
Dec-96,81417,,London
Jan-97,83066,,London
Feb-97,83579,,London
Mar-97,84576,,London
Apr-97,86088,,London
May-97,88544,,London
Jun-97,89231,,London
Jul-97,92129,,London
Aug-97,92120,,London
Sept-97,94180,,London
Oct-97,93918,,London
Nov-97,95034,,London
Dec-97,96863,,London
Jan-98,97914,,London
Feb-98,96944,,London
Mar-98,98934,,London
Apr-98,101287,,London
May-98,101077,,London
Jun-98,102891,,London
Jul-98,104368,,London
Aug-98,104078,,London
Sept-98,104611,,London
Oct-98,104179,,London
Nov-98,104259,,London
Dec-98,104785,,London
Jan-99,105695,,London
Feb-99,105273,,London
Mar-99,107398,,London
Apr-99,109621,,London
May-99,111216,,London
Jun-99,113319,,London
Jul-99,117033,,London
Aug-99,119358,,London
Sept-99,122611,,London
Oct-99,123002,,London
Nov-99,125792,,London
Dec-99,127918,,London
Jan-00,130411,,London
Feb-00,132705,,London
Mar-00,134286,,London
Apr-00,140670,,London
May-00,140862,,London
Jun-00,143542,,London
Jul-00,146228,,London
Aug-00,147284,,London
Sept-00,147316,,London
Oct-00,145626,,London
Nov-00,147666,,London
Dec-00,147483,,London
Jan-01,149543,,London
Feb-01,149776,,London
Mar-01,150941,,London
Apr-01,152865,,London
May-01,157156,,London
Jun-01,158760,,London
Jul-01,161122,,London
Aug-01,164628,,London
Sept-01,164820,,London
Oct-01,166189,,London
Nov-01,167214,,London
Dec-01,167693,,London
Jan-02,169841,,London
Feb-02,170502,,London
Mar-02,172749,,London
Apr-02,178218,,London
May-02,182805,,London
Jun-02,186038,,London
Jul-02,191162,,London
Aug-02,195333,,London
Sept-02,197045,,London
Oct-02,199092,,London
Nov-02,202527,,London
Dec-02,203437,,London
Jan-03,207162,,London
Feb-03,206464,,London
Mar-03,205573,,London
Apr-03,207953,,London
May-03,210583,,London
Jun-03,208941,,London
Jul-03,213806,,London
Aug-03,212692,,London
Sept-03,212901,,London
Oct-03,214608,,London
Nov-03,215556,,London
Dec-03,216971,,London
Jan-04,218855,,London
Feb-04,219804,,London
Mar-04,221324,,London
Apr-04,225863,,London
May-04,227330,,London
Jun-04,230156,,London
Jul-04,233877,,London
Aug-04,234836,,London
Sept-04,234134,,London
Oct-04,232287,,London
Nov-04,234718,,London
Dec-04,230185,,London
Jan-05,232422,,London
Feb-05,231321,,London
Mar-05,231263,,London
Apr-05,235367,,London
May-05,235685,,London
Jun-05,235899,,London
Jul-05,237872,,London
Aug-05,237971,,London
Sept-05,236916,,London
Oct-05,234298,,London
Nov-05,236561,,London
Dec-05,238377,,London
Jan-06,239846,,London
Feb-06,239115,,London
Mar-06,241380,,London
Apr-06,245474,,London
May-06,247591,,London
Jun-06,251417,,London
Jul-06,253883,,London
Aug-06,256704,,London
Sept-06,257541,,London
Oct-06,259115,,London
Nov-06,258814,,London
Dec-06,264494,,London
Jan-07,267658,,London
Feb-07,270780,,London
Mar-07,273479,,London
Apr-07,278805,,London
May-07,282726,,London
Jun-07,285958,,London
Jul-07,295694,,London
Aug-07,297653,,London
Sept-07,298414,,London
Oct-07,298559,,London
Nov-07,297648,,London
Dec-07,297994,,London
Jan-08,298596,,London
Feb-08,295700,,London
Mar-08,293605,,London
Apr-08,294346,,London
May-08,295163,,London
Jun-08,290100,,London
Jul-08,290261,,London
Aug-08,281721,,London
Sept-08,276487,,London
Oct-08,266999,,London
Nov-08,258647,,London
Dec-08,253881,,London
Jan-09,253093,,London
Feb-09,249847,,London
Mar-09,247264,,London
Apr-09,245351,,London
May-09,249991,,London
Jun-09,253596,,London
Jul-09,259793,,London
Aug-09,262076,,London
Sept-09,267501,,London
Oct-09,268780,,London
Nov-09,266837,,London
Dec-09,270118,,London
Jan-10,279724,,London
Feb-10,278753,,London
Mar-10,280472,,London
Apr-10,281981,,London
May-10,281762,,London
Jun-10,284541,,London
Jul-10,292772,,London
Aug-10,290646,,London
Sept-10,290093,,London
Oct-10,286131,,London
Nov-10,282290,,London
Dec-10,285353,,London
Jan-11,287983,,London
Feb-11,285227,,London
Mar-11,287092,,London
Apr-11,293993,,London
May-11,284722,,London
Jun-11,285906,,London
Jul-11,295843,,London
Aug-11,294903,,London
Sept-11,295358,,London
Oct-11,292267,,London
Nov-11,291036,,London
Dec-11,292284,,London
Jan-12,294360,,London
Feb-12,292381,,London
Mar-12,290379,,London
Apr-12,299065,,London
May-12,304081,,London
Jun-12,306823,,London
Jul-12,308962,,London
Aug-12,310043,,London
Sept-12,308469,,London
Oct-12,310281,,London
Nov-12,308540,,London
Dec-12,313744,,London
Jan-13,311364,,London
Feb-13,313550,,London
Mar-13,312289,,London
Apr-13,320921,,London
May-13,322324,,London
Jun-13,324518,,London
Jul-13,332988,,London
Aug-13,335743,,London
Sept-13,340494,,London
Oct-13,340045,,London
Nov-13,343749,,London
Dec-13,352028,,London
Jan-14,355830,,London
Feb-14,357876,,London
Mar-14,361400,,London
Apr-14,375337,,London
May-14,382705,,London
Jun-14,387182,,London
Jul-14,398737,,London
Aug-14,404754,,London
Sept-14,403670,,London
Oct-14,402300,,London
Nov-14,400803,,London
Dec-14,402898,,London
Jan-15,402847,,London
Feb-15,404773,,London
Mar-15,404706,,London
Apr-15,410445,,London
May-15,415817,,London
Jun-15,419474,,London
Jul-15,431644,,London
Aug-15,436152,,London
Sept-15,439729,,London
Oct-15,440484,,London
Nov-15,445485,,London
Dec-15,450053,,London
Jan-16,457466,,London
Feb-16,457759,,London
Mar-16,464647,,London
Apr-16,461068,,London
May-16,467485,,London
Jun-16,468120,,London
Jul-16,475530,,London
Aug-16,471957,,London
Sept-16,471767,,London
Oct-16,471008,,London
Nov-16,470854,,London
Dec-16,472374,,London
Jan-17,475619,,London
Feb-17,476717,,London
Mar-17,475442,,London
Apr-17,479790,,London
May-17,480902,,London
Jun-17,480152,,London
Jul-17,488527,,London
Aug-17,487085,,London
Sept-17,483833,,London
Oct-17,481762,,London
Nov-17,476290,,London
Dec-17,476848,,London
Jan-18,479772,,London
Feb-18,477860,,London
Mar-18,472357,,London
Apr-18,477253,,London
May-18,478485,,London
Jun-18,479931,,London
Jul-18,484724,,London
Aug-18,479550,,London
Sept-18,476545,,London
Oct-18,480057,,London
Nov-18,474347,,London
Dec-18,473252,,London
Jan-19,470067,,London
Feb-19,466068,,London
Mar-19,464162,,London
Apr-19,469537,,London
May-19,463628,,London
Jun-19,470519,,London
Jul-19,478505,,London
Aug-19,472729,,London
Sept-19,477146,,London
Oct-19,472668,,London
Nov-19,468757,,London
Dec-19,479153,,London
Jan-20,475948,,London
Feb-20,474480,,London
Mar-20,482605,,London
Apr-20,476159,,London
May-20,473225,,London
Jun-20,479969,,London
Jul-20,483830,,London
Aug-20,489424,,London
Sept-20,493205,,London
Oct-20,486212,,London
Nov-20,494552,,London
Dec-20,494193,,London
Jan-21,499115,,London
Feb-21,490384,,London
Mar-21,499862,,London
Apr-21,491221,,London
May-21,486387,,London
Jun-21,505998,,London
Jul-21,497949,,London
Aug-21,510268,,London
Sept-21,509148,,London
Oct-21,507712,,London
Nov-21,509970,,London
Dec-21,510128,,London
Jan-22,517529,,London
Feb-22,519559,,London
Mar-22,517909,,London
Apr-22,523358,,London
May-22,523323,,London
Jun-22,532687,,London
Jul-22,542180,,London
Aug-22,546261,,London
Jan-95,42076,,North East
Feb-95,42572,,North East
Mar-95,42370,,North East
Apr-95,42096,,North East
May-95,43266,,North East
Jun-95,42315,,North East
Jul-95,43288,,North East
Aug-95,41899,,North East
Sept-95,41851,,North East
Oct-95,41688,,North East
Nov-95,41728,,North East
Dec-95,42303,,North East
Jan-96,40790,,North East
Feb-96,40722,,North East
Mar-96,41753,,North East
Apr-96,41588,,North East
May-96,42987,,North East
Jun-96,42848,,North East
Jul-96,42800,,North East
Aug-96,43374,,North East
Sept-96,43082,,North East
Oct-96,42537,,North East
Nov-96,42799,,North East
Dec-96,42636,,North East
Jan-97,42353,,North East
Feb-97,42574,,North East
Mar-97,42735,,North East
Apr-97,43976,,North East
May-97,44090,,North East
Jun-97,44628,,North East
Jul-97,45566,,North East
Aug-97,44793,,North East
Sept-97,43770,,North East
Oct-97,43996,,North East
Nov-97,44049,,North East
Dec-97,44379,,North East
Jan-98,44246,,North East
Feb-98,43510,,North East
Mar-98,44786,,North East
Apr-98,45039,,North East
May-98,45169,,North East
Jun-98,45962,,North East
Jul-98,45789,,North East
Aug-98,46569,,North East
Sept-98,46510,,North East
Oct-98,45548,,North East
Nov-98,45475,,North East
Dec-98,45995,,North East
Jan-99,45467,,North East
Feb-99,43969,,North East
Mar-99,45505,,North East
Apr-99,46042,,North East
May-99,46172,,North East
Jun-99,47671,,North East
Jul-99,47753,,North East
Aug-99,47713,,North East
Sept-99,47740,,North East
Oct-99,48970,,North East
Nov-99,48694,,North East
Dec-99,48298,,North East
Jan-00,47604,,North East
Feb-00,47757,,North East
Mar-00,48678,,North East
Apr-00,49463,,North East
May-00,49780,,North East
Jun-00,49003,,North East
Jul-00,50416,,North East
Aug-00,50702,,North East
Sept-00,49432,,North East
Oct-00,49501,,North East
Nov-00,49024,,North East
Dec-00,50362,,North East
Jan-01,49837,,North East
Feb-01,49045,,North East
Mar-01,49587,,North East
Apr-01,51735,,North East
May-01,52412,,North East
Jun-01,52266,,North East
Jul-01,53353,,North East
Aug-01,55425,,North East
Sept-01,53720,,North East
Oct-01,54201,,North East
Nov-01,54769,,North East
Dec-01,55879,,North East
Jan-02,54746,,North East
Feb-02,54983,,North East
Mar-02,56509,,North East
Apr-02,58178,,North East
May-02,60166,,North East
Jun-02,60958,,North East
Jul-02,63302,,North East
Aug-02,65025,,North East
Sept-02,64455,,North East
Oct-02,66049,,North East
Nov-02,68494,,North East
Dec-02,69491,,North East
Jan-03,67520,,North East
Feb-03,68396,,North East
Mar-03,71926,,North East
Apr-03,75588,,North East
May-03,77026,,North East
Jun-03,78789,,North East
Jul-03,82819,,North East
Aug-03,84389,,North East
Sept-03,84723,,North East
Oct-03,87372,,North East
Nov-03,88701,,North East
Dec-03,89552,,North East
Jan-04,90994,,North East
Feb-04,88520,,North East
Mar-04,93021,,North East
Apr-04,99508,,North East
May-04,102162,,North East
Jun-04,106437,,North East
Jul-04,110089,,North East
Aug-04,111699,,North East
Sept-04,110489,,North East
Oct-04,112205,,North East
Nov-04,109566,,North East
Dec-04,113511,,North East
Jan-05,111474,,North East
Feb-05,110454,,North East
Mar-05,112596,,North East
Apr-05,115579,,North East
May-05,117007,,North East
Jun-05,118615,,North East
Jul-05,121318,,North East
Aug-05,123066,,North East
Sept-05,121255,,North East
Oct-05,121647,,North East
Nov-05,123245,,North East
Dec-05,123089,,North East
Jan-06,123039,,North East
Feb-06,121124,,North East
Mar-06,123786,,North East
Apr-06,126215,,North East
May-06,126767,,North East
Jun-06,129083,,North East
Jul-06,130283,,North East
Aug-06,129962,,North East
Sept-06,131628,,North East
Oct-06,131788,,North East
Nov-06,130774,,North East
Dec-06,134036,,North East
Jan-07,132508,,North East
Feb-07,131175,,North East
Mar-07,132120,,North East
Apr-07,135047,,North East
May-07,135645,,North East
Jun-07,137655,,North East
Jul-07,139400,,North East
Aug-07,138535,,North East
Sept-07,138306,,North East
Oct-07,137946,,North East
Nov-07,138832,,North East
Dec-07,138507,,North East
Jan-08,135418,,North East
Feb-08,135027,,North East
Mar-08,133568,,North East
Apr-08,135960,,North East
May-08,137087,,North East
Jun-08,135464,,North East
Jul-08,132306,,North East
Aug-08,131545,,North East
Sept-08,126926,,North East
Oct-08,124448,,North East
Nov-08,123884,,North East
Dec-08,120275,,North East
Jan-09,118710,,North East
Feb-09,117221,,North East
Mar-09,117079,,North East
Apr-09,118270,,North East
May-09,119532,,North East
Jun-09,120823,,North East
Jul-09,120952,,North East
Aug-09,122676,,North East
Sept-09,123725,,North East
Oct-09,123135,,North East
Nov-09,124131,,North East
Dec-09,125208,,North East
Jan-10,119947,,North East
Feb-10,121984,,North East
Mar-10,123110,,North East
Apr-10,123415,,North East
May-10,122873,,North East
Jun-10,123620,,North East
Jul-10,123348,,North East
Aug-10,126174,,North East
Sept-10,122224,,North East
Oct-10,124799,,North East
Nov-10,120265,,North East
Dec-10,119688,,North East
Jan-11,117111,,North East
Feb-11,116809,,North East
Mar-11,115711,,North East
Apr-11,119438,,North East
May-11,119979,,North East
Jun-11,119671,,North East
Jul-11,117616,,North East
Aug-11,116961,,North East
Sept-11,117236,,North East
Oct-11,116238,,North East
Nov-11,117028,,North East
Dec-11,115328,,North East
Jan-12,113011,,North East
Feb-12,113852,,North East
Mar-12,116622,,North East
Apr-12,116031,,North East
May-12,115601,,North East
Jun-12,117444,,North East
Jul-12,117137,,North East
Aug-12,119749,,North East
Sept-12,118194,,North East
Oct-12,116854,,North East
Nov-12,116777,,North East
Dec-12,114860,,North East
Jan-13,113585,,North East
Feb-13,112008,,North East
Mar-13,115161,,North East
Apr-13,115330,,North East
May-13,115849,,North East
Jun-13,115645,,North East
Jul-13,118564,,North East
Aug-13,120219,,North East
Sept-13,119140,,North East
Oct-13,112868,,North East
Nov-13,116456,,North East
Dec-13,116274,,North East
Jan-14,114531,,North East
Feb-14,114784,,North East
Mar-14,116317,,North East
Apr-14,118315,,North East
May-14,118613,,North East
Jun-14,121217,,North East
Jul-14,121279,,North East
Aug-14,121329,,North East
Sept-14,120251,,North East
Oct-14,118619,,North East
Nov-14,118778,,North East
Dec-14,118798,,North East
Jan-15,117156,,North East
Feb-15,118525,,North East
Mar-15,117578,,North East
Apr-15,121598,,North East
May-15,120610,,North East
Jun-15,122584,,North East
Jul-15,122669,,North East
Aug-15,123621,,North East
Sept-15,123304,,North East
Oct-15,121512,,North East
Nov-15,123032,,North East
Dec-15,123597,,North East
Jan-16,121096,,North East
Feb-16,121085,,North East
Mar-16,122837,,North East
Apr-16,122481,,North East
May-16,124696,,North East
Jun-16,126898,,North East
Jul-16,127710,,North East
Aug-16,126116,,North East
Sept-16,124781,,North East
Oct-16,124213,,North East
Nov-16,124910,,North East
Dec-16,126333,,North East
Jan-17,122055,,North East
Feb-17,124088,,North East
Mar-17,121858,,North East
Apr-17,124897,,North East
May-17,127074,,North East
Jun-17,128096,,North East
Jul-17,127983,,North East
Aug-17,129738,,North East
Sept-17,127527,,North East
Oct-17,128590,,North East
Nov-17,127126,,North East
Dec-17,130118,,North East
Jan-18,124169,,North East
Feb-18,126444,,North East
Mar-18,124038,,North East
Apr-18,128330,,North East
May-18,128840,,North East
Jun-18,128049,,North East
Jul-18,131245,,North East
Aug-18,130376,,North East
Sept-18,130223,,North East
Oct-18,130759,,North East
Nov-18,128894,,North East
Dec-18,128696,,North East
Jan-19,125448,,North East
Feb-19,124533,,North East
Mar-19,124666,,North East
Apr-19,128863,,North East
May-19,128851,,North East
Jun-19,129511,,North East
Jul-19,129844,,North East
Aug-19,131440,,North East
Sept-19,131917,,North East
Oct-19,129316,,North East
Nov-19,129493,,North East
Dec-19,129310,,North East
Jan-20,127346,,North East
Feb-20,126993,,North East
Mar-20,128306,,North East
Apr-20,123222,,North East
May-20,127999,,North East
Jun-20,129666,,North East
Jul-20,130778,,North East
Aug-20,131543,,North East
Sept-20,134794,,North East
Oct-20,134715,,North East
Nov-20,137358,,North East
Dec-20,138980,,North East
Jan-21,139236,,North East
Feb-21,139497,,North East
Mar-21,142511,,North East
Apr-21,140152,,North East
May-21,140024,,North East
Jun-21,152441,,North East
Jul-21,141382,,North East
Aug-21,143867,,North East
Sept-21,154819,,North East
Oct-21,143484,,North East
Nov-21,145798,,North East
Dec-21,146618,,North East
Jan-22,148902,,North East
Feb-22,149301,,North East
Mar-22,150956,,North East
Apr-22,152819,,North East
May-22,153535,,North East
Jun-22,155655,,North East
Jul-22,161086,,North East
Aug-22,162852,,North East
Jan-95,43958,,North West
Feb-95,43925,,North West
Mar-95,44435,,North West
Apr-95,44268,,North West
May-95,44224,,North West
Jun-95,44113,,North West
Jul-95,44110,,North West
Aug-95,44194,,North West
Sept-95,44088,,North West
Oct-95,43110,,North West
Nov-95,43335,,North West
Dec-95,43374,,North West
Jan-96,42599,,North West
Feb-96,43081,,North West
Mar-96,43163,,North West
Apr-96,43390,,North West
May-96,43924,,North West
Jun-96,43872,,North West
Jul-96,44307,,North West
Aug-96,44595,,North West
Sept-96,44639,,North West
Oct-96,44473,,North West
Nov-96,44455,,North West
Dec-96,44641,,North West
Jan-97,44095,,North West
Feb-97,44691,,North West
Mar-97,45054,,North West
Apr-97,44946,,North West
May-97,45704,,North West
Jun-97,46450,,North West
Jul-97,46223,,North West
Aug-97,46873,,North West
Sept-97,46959,,North West
Oct-97,46519,,North West
Nov-97,46719,,North West
Dec-97,46266,,North West
Jan-98,46309,,North West
Feb-98,45834,,North West
Mar-98,46318,,North West
Apr-98,47647,,North West
May-98,48398,,North West
Jun-98,48056,,North West
Jul-98,48451,,North West
Aug-98,48136,,North West
Sept-98,48319,,North West
Oct-98,48095,,North West
Nov-98,48075,,North West
Dec-98,48397,,North West
Jan-99,47593,,North West
Feb-99,47474,,North West
Mar-99,48068,,North West
Apr-99,49400,,North West
May-99,50010,,North West
Jun-99,50187,,North West
Jul-99,50873,,North West
Aug-99,51335,,North West
Sept-99,51541,,North West
Oct-99,51421,,North West
Nov-99,51780,,North West
Dec-99,52056,,North West
Jan-00,51177,,North West
Feb-00,50975,,North West
Mar-00,52419,,North West
Apr-00,53612,,North West
May-00,53590,,North West
Jun-00,53453,,North West
Jul-00,54299,,North West
Aug-00,55001,,North West
Sept-00,54916,,North West
Oct-00,55245,,North West
Nov-00,55433,,North West
Dec-00,56079,,North West
Jan-01,55927,,North West
Feb-01,55380,,North West
Mar-01,55698,,North West
Apr-01,57500,,North West
May-01,57694,,North West
Jun-01,59276,,North West
Jul-01,60084,,North West
Aug-01,60726,,North West
Sept-01,61271,,North West
Oct-01,61151,,North West
Nov-01,61510,,North West
Dec-01,62331,,North West
Jan-02,61872,,North West
Feb-02,61566,,North West
Mar-02,63660,,North West
Apr-02,64596,,North West
May-02,67351,,North West
Jun-02,68494,,North West
Jul-02,70780,,North West
Aug-02,71765,,North West
Sept-02,71768,,North West
Oct-02,72562,,North West
Nov-02,74763,,North West
Dec-02,75567,,North West
Jan-03,76069,,North West
Feb-03,75939,,North West
Mar-03,76959,,North West
Apr-03,80698,,North West
May-03,82862,,North West
Jun-03,84244,,North West
Jul-03,87160,,North West
Aug-03,89471,,North West
Sept-03,89616,,North West
Oct-03,91689,,North West
Nov-03,93428,,North West
Dec-03,96223,,North West
Jan-04,95632,,North West
Feb-04,96905,,North West
Mar-04,98505,,North West
Apr-04,104383,,North West
May-04,108067,,North West
Jun-04,111344,,North West
Jul-04,115878,,North West
Aug-04,117150,,North West
Sept-04,117771,,North West
Oct-04,118500,,North West
Nov-04,119980,,North West
Dec-04,120191,,North West
Jan-05,118939,,North West
Feb-05,117630,,North West
Mar-05,120919,,North West
Apr-05,123118,,North West
May-05,125769,,North West
Jun-05,127557,,North West
Jul-05,128994,,North West
Aug-05,130263,,North West
Sept-05,130291,,North West
Oct-05,129915,,North West
Nov-05,130312,,North West
Dec-05,132554,,North West
Jan-06,130144,,North West
Feb-06,131609,,North West
Mar-06,131139,,North West
Apr-06,135797,,North West
May-06,136328,,North West
Jun-06,138412,,North West
Jul-06,139630,,North West
Aug-06,140071,,North West
Sept-06,141339,,North West
Oct-06,141121,,North West
Nov-06,142273,,North West
Dec-06,143832,,North West
Jan-07,142760,,North West
Feb-07,143625,,North West
Mar-07,143912,,North West
Apr-07,146541,,North West
May-07,147774,,North West
Jun-07,149942,,North West
Jul-07,150382,,North West
Aug-07,151511,,North West
Sept-07,151088,,North West
Oct-07,151346,,North West
Nov-07,150751,,North West
Dec-07,152427,,North West
Jan-08,148289,,North West
Feb-08,146830,,North West
Mar-08,144962,,North West
Apr-08,147411,,North West
May-08,146681,,North West
Jun-08,146137,,North West
Jul-08,143839,,North West
Aug-08,142260,,North West
Sept-08,137890,,North West
Oct-08,136469,,North West
Nov-08,132872,,North West
Dec-08,131533,,North West
Jan-09,127472,,North West
Feb-09,126938,,North West
Mar-09,124654,,North West
Apr-09,127765,,North West
May-09,128224,,North West
Jun-09,128858,,North West
Jul-09,130826,,North West
Aug-09,131723,,North West
Sept-09,132352,,North West
Oct-09,133220,,North West
Nov-09,133662,,North West
Dec-09,135758,,North West
Jan-10,131060,,North West
Feb-10,133089,,North West
Mar-10,131297,,North West
Apr-10,134160,,North West
May-10,134292,,North West
Jun-10,134718,,North West
Jul-10,133975,,North West
Aug-10,135743,,North West
Sept-10,134331,,North West
Oct-10,133166,,North West
Nov-10,131198,,North West
Dec-10,131347,,North West
Jan-11,129892,,North West
Feb-11,128951,,North West
Mar-11,127767,,North West
Apr-11,129500,,North West
May-11,128753,,North West
Jun-11,128484,,North West
Jul-11,130275,,North West
Aug-11,131341,,North West
Sept-11,130472,,North West
Oct-11,129674,,North West
Nov-11,127346,,North West
Dec-11,128039,,North West
Jan-12,125780,,North West
Feb-12,127311,,North West
Mar-12,127820,,North West
Apr-12,128284,,North West
May-12,127459,,North West
Jun-12,129810,,North West
Jul-12,129030,,North West
Aug-12,130137,,North West
Sept-12,129970,,North West
Oct-12,126997,,North West
Nov-12,128922,,North West
Dec-12,127862,,North West
Jan-13,124578,,North West
Feb-13,127100,,North West
Mar-13,126970,,North West
Apr-13,127515,,North West
